2024-12-10 14:13:43.452475,97688.0
2024-12-10 14:26:30.034058,97541.73
2024-12-10 14:27:30.274015,97555.99
2024-12-10 14:28:30.527827,97460.01
2024-12-10 14:29:30.783548,97492.35
2024-12-10 14:43:44.953572,97756.01
2024-12-10 14:43:50.207454,97756.02
2024-12-10 14:43:55.448339,97784.07
2024-12-10 14:44:00.688424,97800.0
2024-12-10 14:44:05.963170,97787.63
2024-12-10 14:44:11.199778,97772.0
2024-12-10 14:44:16.448923,97781.99
2024-12-10 14:44:21.695222,97772.78
2024-12-10 14:44:26.936308,97772.77
2024-12-10 14:52:36.548291,97754.42
2024-12-10 14:52:41.793657,97781.71
2024-12-10 14:52:47.040178,97800.0
2024-12-10 14:52:52.284242,97774.06
2024-12-10 14:52:57.528190,97760.26
2024-12-10 14:53:02.772557,97780.0
2024-12-10 14:53:08.017198,97799.99
2024-12-10 14:53:13.259968,97808.0
2024-12-10 14:53:18.507280,97792.0
2024-12-10 14:53:23.762630,97787.94
2024-12-10 14:53:29.002988,97752.0
2024-12-10 14:53:34.245801,97758.41
2024-12-10 14:53:39.491116,97745.44
2024-12-10 14:53:44.730459,97736.19
2024-12-10 14:53:49.974383,97757.79
2024-12-10 14:53:55.217363,97784.59
2024-12-10 14:54:00.466560,97787.76
2024-12-10 14:54:05.708179,97782.91
2024-12-10 14:54:10.952445,97783.99
2024-12-10 14:54:16.198130,97778.23
2024-12-10 14:54:21.438840,97753.37
2024-12-10 14:54:26.691040,97750.4
2024-12-10 14:54:31.933355,97768.13
2024-12-10 14:54:37.176404,97782.9
2024-12-10 14:54:42.421362,97765.75
2024-12-10 14:54:47.665463,97749.13
2024-12-10 14:54:52.924325,97751.1
2024-12-10 14:54:58.164255,97745.82
2024-12-10 14:55:03.410345,97736.41
2024-12-10 14:55:08.671247,97688.14
2024-12-10 14:55:13.912303,97687.51
2024-12-10 14:55:19.172021,97648.9
2024-12-10 14:55:24.421258,97661.9
2024-12-10 14:55:29.658425,97657.95
2024-12-10 14:55:34.911939,97664.01
2024-12-10 14:55:40.147813,97687.47
2024-12-10 14:55:45.395921,97701.41
2024-12-10 14:55:50.647402,97676.31
2024-12-10 14:55:55.892756,97665.94
2024-12-10 14:56:01.137210,97665.95
2024-12-10 14:56:06.379634,97695.99
2024-12-10 14:56:11.635473,97718.73
2024-12-10 14:56:16.885239,97684.01
2024-12-10 14:56:22.130269,97674.81
2024-12-10 14:56:27.373742,97695.55
2024-12-10 14:56:32.619119,97727.65
2024-12-10 14:56:37.900304,97736.0
2024-12-10 14:56:43.143879,97716.91
2024-12-10 14:56:48.384038,97708.23
2024-12-10 14:56:53.622349,97711.28
2024-12-10 14:56:58.863690,97709.21
2024-12-10 14:57:04.112127,97711.28
2024-12-10 14:57:09.355538,97747.57
2024-12-10 14:57:14.595132,97746.58
2024-12-10 14:57:19.835030,97732.51
2024-12-10 14:57:25.073730,97718.23
2024-12-10 14:57:30.318872,97751.99
2024-12-10 14:57:35.565021,97760.24
2024-12-10 14:57:40.807784,97771.99
2024-12-10 14:57:46.051913,97795.99
2024-12-10 14:57:51.312372,97752.9
2024-12-10 14:57:56.554697,97732.01
2024-12-10 14:58:01.797881,97728.54
2024-12-10 14:58:07.040877,97741.83
2024-12-10 14:58:12.287488,97741.82
2024-12-10 14:58:17.544579,97775.88
2024-12-10 14:58:22.786300,97765.15
2024-12-10 14:58:28.020549,97762.0
2024-12-10 14:58:33.271635,97756.04
2024-12-10 14:58:38.515359,97768.0
2024-12-10 14:58:43.751013,97759.29
2024-12-10 14:58:48.991116,97728.29
2024-12-10 14:58:54.234967,97750.77
2024-12-10 14:58:59.482642,97750.77
2024-12-10 14:59:04.727283,97772.99
2024-12-10 14:59:09.963724,97757.7
2024-12-10 14:59:15.216480,97748.0
2024-12-10 14:59:20.456918,97740.13
2024-12-10 14:59:25.704091,97753.44
2024-12-10 14:59:30.947357,97755.89
2024-12-10 14:59:36.187862,97746.79
2024-12-10 14:59:41.438603,97744.0
2024-12-10 14:59:46.685623,97718.77
2024-12-10 14:59:51.927700,97721.89
2024-12-10 14:59:57.172842,97721.88
2024-12-10 15:00:02.430893,97750.43
2024-12-10 15:00:07.667057,97758.25
2024-12-10 15:00:12.915743,97758.26
2024-12-10 15:00:18.161858,97726.38
2024-12-10 15:00:23.395490,97776.93
2024-12-10 15:00:28.639801,97772.51
2024-12-10 15:00:33.904085,97760.91
2024-12-10 15:00:39.150458,97777.36
2024-12-10 15:00:44.388443,97776.81
2024-12-10 15:00:49.631500,97786.58
2024-12-10 15:00:54.861084,97740.01
2024-12-10 15:01:00.113461,97759.55
2024-12-10 15:01:05.358230,97733.51
2024-12-10 15:01:10.602346,97708.44
2024-12-10 15:01:15.848810,97747.99
2024-12-10 15:01:23.192211,97703.44
2024-12-10 15:01:28.463149,97709.95
2024-12-10 15:01:33.707539,97734.16
2024-12-10 15:01:38.947972,97760.0
2024-12-10 15:01:44.197397,97769.15
2024-12-10 15:01:49.429506,97801.34
2024-12-10 15:01:54.688107,97790.22
2024-12-10 15:01:59.952092,97783.88
2024-12-10 15:02:05.188295,97769.99
2024-12-10 15:02:10.424981,97774.56
2024-12-10 15:02:15.670302,97734.98
2024-12-10 15:02:20.932460,97724.02
2024-12-10 15:02:26.172798,97729.88
2024-12-10 15:02:31.420229,97738.54
2024-12-10 15:02:36.661422,97755.99
2024-12-10 15:02:41.898874,97743.29
2024-12-10 15:02:47.165840,97732.04
2024-12-10 15:02:52.412711,97765.77
2024-12-10 15:02:57.652735,97781.25
2024-12-10 15:03:02.887559,97812.5
2024-12-10 15:03:08.127987,97817.52
2024-12-10 15:03:13.378716,97850.0
2024-12-10 15:03:18.624833,97843.69
2024-12-10 15:03:23.857077,97861.49
2024-12-10 15:03:29.103394,97879.98
2024-12-10 15:03:34.340060,97840.18
2024-12-10 15:03:39.595099,97788.09
2024-12-10 15:03:44.830715,97776.01
2024-12-10 15:03:50.083041,97795.45
2024-12-10 15:03:55.329716,97772.01
2024-12-10 15:04:00.583648,97744.37
2024-12-10 15:04:05.831853,97770.66
2024-12-10 15:04:11.076489,97803.99
2024-12-10 15:04:16.316200,97843.75
2024-12-10 15:04:21.559172,97839.12
2024-12-10 15:04:26.809116,97829.55
2024-12-10 15:04:32.033097,97850.0
2024-12-10 15:04:37.281841,97836.66
2024-12-10 15:04:42.526577,97841.18
2024-12-10 15:04:47.767534,97847.43
2024-12-10 15:04:53.013357,97861.53
2024-12-10 15:04:58.270429,97875.0
2024-12-10 15:05:03.512574,97906.25
2024-12-10 15:05:08.755694,97892.0
2024-12-10 15:05:14.000327,97919.73
2024-12-10 15:05:19.233421,97919.74
2024-12-10 15:05:24.465417,97888.73
2024-12-10 15:05:29.718741,97916.0
2024-12-10 15:05:34.968098,97900.01
2024-12-10 15:05:40.216755,97888.62
2024-12-10 15:05:45.453239,97882.53
2024-12-10 15:05:50.691046,97876.02
2024-12-10 15:05:55.930958,97892.0
2024-12-10 15:06:01.185807,97892.0
2024-12-10 15:06:06.419030,97891.59
2024-12-10 15:06:11.680941,97902.75
2024-12-10 15:06:16.923756,97915.23
2024-12-10 15:06:22.160582,97906.97
2024-12-10 15:06:27.402964,97907.97
2024-12-10 15:06:32.641717,97903.99
2024-12-10 15:06:37.877010,97915.08
2024-12-10 15:06:43.143913,97934.51
2024-12-10 15:06:48.388935,97940.0
2024-12-10 15:06:53.622630,97962.43
2024-12-10 15:06:58.863448,97962.43
2024-12-10 15:07:04.126554,97973.69
2024-12-10 15:07:09.372558,97967.54
2024-12-10 15:07:14.612553,97975.98
2024-12-10 15:07:19.849993,97973.7
2024-12-10 15:07:25.106419,97972.01
2024-12-10 15:07:30.349679,97936.01
2024-12-10 15:07:35.590691,97951.99
2024-12-10 15:07:40.841519,97936.03
2024-12-10 15:07:46.078869,97988.77
2024-12-10 15:07:51.322921,97997.25
2024-12-10 15:07:56.564659,98058.48
2024-12-10 15:08:01.810016,98050.98
2024-12-10 15:08:07.059961,98012.01
2024-12-10 15:08:12.296636,98051.99
2024-12-10 15:08:17.521571,98032.0
2024-12-10 15:08:22.780124,98044.41
2024-12-10 15:08:28.015209,98036.0
2024-12-10 15:08:33.279332,98019.99
2024-12-10 15:08:38.523901,98018.06
2024-12-10 16:34:56.399023,97062.5
2024-12-10 16:35:01.653324,97049.31
2024-12-10 16:35:06.882552,96984.16
2024-12-10 16:35:12.127337,96996.0
2024-12-10 16:35:17.376122,96978.0
2024-12-10 16:35:22.622722,97004.0
2024-12-10 16:35:27.864898,97009.31
2024-12-10 16:35:33.102807,96949.95
2024-12-10 16:35:38.351716,96962.8
2024-12-10 16:35:43.618544,96975.99
2024-12-10 16:35:48.855039,96936.7
2024-12-10 16:35:54.095835,96944.0
2024-12-10 16:35:59.344208,97019.09
2024-12-10 16:36:04.588508,97050.0
2024-12-10 16:36:09.825233,97044.0
2024-12-10 16:36:15.064456,97034.29
2024-12-10 16:36:20.307272,97100.03
2024-12-10 16:36:25.546668,97077.89
2024-12-10 16:36:30.801168,97060.02
2024-12-10 16:36:36.034717,97132.0
2024-12-10 16:36:41.271894,97138.98
2024-12-10 16:36:46.509742,97146.54
2024-12-10 16:36:51.759161,97133.14
2024-12-10 16:36:57.003701,97121.02
2024-12-10 16:37:02.246518,97097.82
2024-12-10 16:37:07.494326,97115.99
2024-12-10 16:37:12.747586,97024.85
2024-12-10 16:37:17.992841,97044.56
2024-12-10 16:37:23.237163,97013.18
2024-12-10 16:37:28.476538,96940.48
2024-12-10 16:37:33.727834,96898.46
2024-12-10 16:37:38.986017,96887.39
2024-12-10 16:37:44.227679,96892.0
2024-12-10 16:37:49.469389,96892.43
2024-12-10 16:37:54.707818,96886.23
2024-12-10 16:37:59.940602,96908.0
2024-12-10 16:38:05.193731,96875.63
2024-12-10 16:38:10.434799,96849.67
2024-12-10 16:38:15.680550,96864.0
2024-12-10 16:38:20.919959,96874.16
2024-12-10 16:38:26.169784,96891.2
2024-12-10 16:38:31.427632,96836.01
2024-12-10 16:38:36.685223,96821.97
2024-12-10 16:38:41.926777,96820.56
2024-12-10 16:38:47.161082,96732.54
2024-12-10 16:38:52.401665,96743.17
2024-12-10 16:38:57.654128,96724.0
2024-12-10 16:39:02.894184,96740.0
2024-12-10 16:39:08.136834,96696.01
2024-12-10 16:39:13.398504,96698.33
2024-12-10 16:39:18.645186,96738.88
2024-12-10 16:39:23.888913,96712.33
2024-12-10 16:39:29.157099,96634.67
2024-12-10 16:39:34.429214,96619.48
2024-12-10 16:39:39.664112,96588.72
2024-12-10 16:39:44.908404,96457.21
2024-12-10 16:39:50.159140,96442.54
2024-12-10 16:39:55.397137,96457.02
2024-12-10 16:40:00.649354,96472.0
2024-12-10 16:40:05.893134,96530.72
2024-12-10 16:40:11.134643,96519.45
2024-12-10 16:40:16.384052,96487.61
2024-12-10 16:40:21.638561,96432.71
2024-12-10 16:40:26.877596,96387.42
2024-12-10 16:40:32.118755,96391.98
2024-12-10 16:40:37.362310,96375.0
2024-12-10 16:40:42.612288,96470.77
2024-12-10 16:40:47.852302,96440.58
2024-12-10 16:40:53.094793,96408.0
2024-12-10 16:40:58.331128,96392.94
2024-12-10 16:41:03.575902,96357.27
2024-12-10 16:41:08.849239,96339.92
2024-12-10 16:42:49.693197,96264.01
2024-12-10 16:42:54.946251,96257.93
2024-12-10 16:43:00.184705,96224.77
2024-12-10 16:43:05.431688,96299.38
2024-12-10 16:43:10.668549,96336.02
2024-12-10 16:43:15.920261,96236.01
2024-12-10 16:43:21.164148,96315.86
2024-12-10 16:43:26.413186,96338.15
2024-12-10 16:43:31.671798,96362.4
2024-12-10 16:43:36.910775,96376.21
2024-12-10 16:43:42.144503,96382.01
2024-12-10 16:43:47.406699,96383.23
2024-12-10 16:43:52.646694,96415.99
2024-12-10 16:43:57.889356,96397.41
2024-12-10 16:44:03.135447,96376.0
2024-12-10 16:44:08.387477,96314.42
2024-12-10 16:44:13.619171,96359.55
2024-12-10 16:44:18.880944,96380.0
2024-12-10 16:44:24.125876,96445.81
2024-12-10 16:44:29.368276,96424.02
2024-12-10 16:44:34.608182,96404.05
2024-12-10 16:44:39.853788,96375.01
2024-12-10 16:44:45.089058,96443.01
2024-12-10 16:44:50.338689,96486.02
2024-12-10 16:44:55.582439,96512.72
2024-12-10 16:45:00.826772,96515.99
2024-12-10 16:45:06.074332,96520.59
2024-12-10 16:45:11.324983,96599.99
2024-12-10 16:45:16.562731,96662.54
2024-12-10 16:45:21.813650,96620.07
2024-12-10 16:45:27.068890,96648.01
2024-12-10 16:45:32.327413,96634.04
2024-12-10 16:45:37.570392,96620.59
2024-12-10 16:45:42.806729,96659.52
2024-12-10 16:45:48.050912,96628.01
2024-12-10 16:45:53.302317,96595.95
2024-12-10 16:45:58.547945,96528.01
2024-12-10 16:46:03.793848,96481.27
2024-12-10 16:46:09.032503,96485.03
2024-12-10 16:46:14.291703,96436.01
2024-12-10 16:46:19.536197,96410.89
2024-12-10 16:46:24.771197,96359.99
2024-12-10 16:46:30.010781,96347.86
2024-12-10 16:46:35.256406,96424.35
2024-12-10 16:46:40.488839,96365.68
2024-12-10 16:46:45.745220,96358.13
2024-12-10 16:46:50.995257,96332.0
2024-12-10 16:46:56.224459,96344.53
2024-12-10 16:47:01.470726,96315.98
2024-12-10 16:47:06.701965,96268.0
2024-12-10 16:47:11.949704,96284.01
2024-12-10 16:47:17.183023,96312.49
2024-12-10 16:47:22.437547,96289.86
2024-12-10 16:47:27.671381,96273.62
2024-12-10 16:47:32.918131,96264.0
2024-12-10 16:47:38.144320,96248.0
2024-12-10 16:47:43.400685,96275.92
2024-12-10 16:47:48.641201,96281.26
2024-12-10 16:47:53.888296,96214.62
2024-12-10 16:47:59.126497,96200.01
2024-12-10 16:48:04.367102,96168.02
2024-12-10 16:48:09.611052,96197.43
2024-12-10 16:48:14.866226,96195.96
2024-12-10 16:48:20.094516,96145.07
2024-12-10 16:48:25.340223,96184.31
2024-12-10 16:48:30.567525,96255.74
2024-12-10 16:48:35.813805,96247.93
2024-12-10 16:48:41.054064,96268.01
2024-12-10 16:48:46.284270,96235.87
2024-12-10 16:48:51.528684,96255.96
2024-12-10 16:48:56.771652,96200.0
2024-12-10 16:49:02.014255,96148.01
2024-12-10 16:49:07.257973,96128.02
2024-12-10 16:49:12.499874,96096.09
2024-12-10 16:49:17.776484,96160.0
2024-12-10 16:49:23.018293,96212.0
2024-12-10 16:49:28.280986,96132.7
2024-12-10 16:49:33.509265,96183.99
2024-12-10 16:49:38.751398,96221.86
2024-12-10 16:49:44.000048,96201.96
2024-12-10 16:49:49.240308,96179.89
2024-12-10 16:49:54.486020,96122.77
2024-12-10 16:49:59.724376,96090.54
2024-12-10 16:50:04.969176,96151.19
2024-12-10 16:50:10.627373,96163.87
2024-12-10 16:50:16.307717,96160.0
2024-12-10 16:50:21.539794,96053.25
2024-12-10 16:50:26.787190,96110.9
2024-12-10 16:50:32.024918,96157.62
2024-12-10 16:50:37.262445,96186.6
2024-12-10 16:50:42.503132,96197.91
2024-12-10 16:50:47.743794,96218.75
2024-12-10 16:50:52.987824,96128.81
2024-12-10 16:50:58.227357,96095.84
2024-12-10 16:51:03.470908,96077.85
2024-12-10 16:51:08.717631,96061.83
2024-12-10 16:51:13.953593,96108.0
2024-12-10 16:51:19.194379,96143.99
2024-12-10 16:51:24.453283,96053.18
2024-12-10 16:51:29.680177,96056.38
2024-12-10 16:51:37.038487,96086.24
2024-12-10 16:51:42.273768,96093.7
2024-12-10 16:51:47.512117,96090.08
2024-12-10 16:51:52.745498,96115.08
2024-12-10 16:51:57.988166,96111.16
2024-12-10 16:52:03.230925,96144.68
2024-12-10 16:52:08.473805,96157.29
2024-12-10 16:52:13.714694,96089.18
2024-12-10 16:52:18.956914,96064.0
2024-12-10 16:52:24.186465,96046.76
2024-12-10 16:52:29.447498,96037.09
2024-12-10 16:52:34.679521,96023.01
2024-12-10 16:52:39.930533,96034.29
2024-12-10 16:52:45.167787,95952.08
2024-12-10 16:52:50.411674,95930.04
2024-12-10 16:52:55.646798,95927.45
2024-12-10 16:53:00.892791,95958.05
2024-12-10 16:53:06.136169,95928.01
2024-12-10 16:53:11.378403,95912.0
2024-12-10 16:53:16.619521,95915.35
2024-12-10 16:53:21.844817,95928.07
2024-12-10 16:53:27.092469,95885.76
2024-12-10 16:53:32.337147,95954.99
2024-12-10 16:53:37.576113,95904.54
2024-12-10 16:53:42.818735,95900.0
2024-12-10 16:53:48.063361,95871.01
2024-12-10 16:53:53.306947,95866.68
2024-12-10 16:53:58.546246,95899.99
2024-12-10 16:54:03.794134,95879.44
2024-12-10 16:54:09.033825,95841.98
2024-12-10 16:54:14.274734,95768.0
2024-12-10 16:54:19.524175,95767.99
2024-12-10 16:54:24.769641,95803.98
2024-12-10 16:54:30.012993,95721.16
2024-12-10 16:54:35.261431,95724.98
2024-12-10 16:54:40.498708,95687.41
2024-12-10 16:54:45.743093,95729.05
2024-12-10 16:54:50.967949,95821.08
2024-12-10 16:54:56.207434,95777.23
2024-12-10 16:55:01.456770,95768.02
2024-12-10 16:55:06.695580,95914.57
2024-12-10 16:55:11.937955,95841.56
2024-12-10 16:55:17.165490,95912.0
2024-12-10 16:55:22.420042,95875.95
2024-12-10 16:55:27.660302,95966.0
2024-12-10 16:55:32.900370,95996.01
2024-12-10 16:55:38.142767,95936.01
2024-12-10 16:55:43.380395,95895.49
2024-12-10 16:55:48.620360,95939.79
2024-12-10 16:55:53.860475,95889.1
2024-12-10 16:55:59.101558,95879.24
2024-12-10 16:56:04.340408,95929.39
2024-12-10 16:56:09.598865,95951.06
2024-12-10 16:56:14.839963,95971.99
2024-12-10 16:56:20.080261,95967.52
2024-12-10 16:56:25.310799,95950.0
2024-12-10 16:56:30.559452,95974.24
2024-12-10 16:56:35.799181,95913.36
2024-12-10 16:56:41.045714,95943.3
2024-12-10 16:56:46.280879,95940.38
2024-12-10 16:56:51.524114,95987.99
2024-12-10 16:56:56.770159,95999.71
2024-12-10 16:57:02.004249,95956.29
2024-12-10 16:57:07.260744,95857.31
2024-12-10 16:57:12.499100,95805.16
2024-12-10 16:57:17.738661,95844.03
2024-12-10 16:57:22.977707,95840.91
2024-12-10 16:57:28.228098,95820.01
2024-12-10 16:57:33.472298,95800.01
2024-12-10 16:57:38.709135,95771.25
2024-12-10 16:57:43.960515,95742.01
2024-12-10 16:57:49.196070,95755.76
2024-12-10 16:57:54.446509,95793.47
2024-12-10 16:57:59.695327,95792.28
2024-12-10 16:58:04.943219,95767.68
2024-12-10 16:58:10.180716,95797.75
2024-12-10 16:58:15.431560,95716.01
2024-12-10 16:58:20.679662,95707.97
2024-12-10 16:58:25.929281,95682.24
2024-12-10 16:58:31.193170,95688.78
2024-12-10 16:58:36.436435,95688.0
2024-12-10 16:58:41.685901,95674.73
2024-12-10 16:58:46.918749,95682.68
2024-12-10 16:58:52.159113,95696.01
2024-12-10 16:58:57.401969,95679.99
2024-12-10 16:59:02.668710,95641.42
2024-12-10 16:59:07.911320,95656.09
2024-12-10 16:59:13.153128,95644.44
2024-12-10 16:59:18.387749,95703.49
2024-12-10 16:59:23.629810,95748.0
2024-12-10 16:59:28.869121,95753.27
2024-12-10 16:59:34.155169,95688.02
2024-12-10 16:59:39.398496,95680.0
2024-12-10 17:42:16.965900,94635.9
2024-12-10 17:42:22.210609,94621.7
2024-12-10 17:42:27.456456,94684.34
2024-12-10 17:42:32.696292,94756.56
2024-12-10 17:42:37.960261,94728.02
2024-12-10 17:42:43.203039,94754.77
2024-12-10 17:42:48.447895,94687.99
2024-12-10 17:42:53.695812,94650.0
2024-12-10 17:42:58.940565,94664.01
2024-12-10 17:43:04.178567,94624.28
2024-12-10 17:43:09.423148,94604.01
2024-12-10 17:43:14.665106,94546.31
2024-12-10 17:43:19.907586,94575.01
2024-12-10 17:43:25.146058,94560.24
2024-12-10 17:43:30.388450,94569.38
2024-12-10 17:43:35.632934,94559.1
2024-12-10 17:43:40.873637,94556.03
2024-12-10 17:43:46.121032,94588.0
2024-12-10 17:43:51.369744,94564.01
2024-12-10 17:43:56.616509,94536.31
2024-12-10 17:44:01.857286,94536.0
2024-12-10 17:44:07.102655,94558.42
2024-12-10 17:44:12.350983,94612.7
2024-12-10 17:44:17.595299,94626.21
2024-12-10 17:44:22.835710,94552.01
2024-12-10 17:44:28.078356,94551.98
2024-12-10 17:44:33.320992,94584.0
2024-12-10 17:44:38.558668,94579.99
2024-12-10 17:44:43.807560,94623.99
2024-12-10 17:44:49.048442,94600.02
2024-12-10 17:44:54.289049,94607.97
2024-12-10 17:44:59.533907,94600.0
2024-12-10 17:45:04.770421,94552.04
2024-12-10 17:45:10.011715,94675.99
2024-12-10 17:45:15.279945,94715.15
2024-12-10 17:45:20.515730,94709.96
2024-12-10 17:45:25.756750,94704.02
2024-12-10 17:45:31.001922,94631.98
2024-12-10 17:45:36.241202,94585.94
2024-12-10 17:45:41.481759,94608.22
2024-12-10 17:45:46.723725,94597.6
2024-12-10 17:45:51.967139,94570.16
2024-12-10 17:45:57.206272,94536.72
2024-12-10 17:46:02.462456,94544.21
2024-12-10 17:46:07.708850,94559.6
2024-12-10 17:46:12.953604,94550.95
2024-12-10 17:46:18.198142,94576.07
2024-12-10 17:46:23.439328,94544.0
2024-12-10 17:46:28.676447,94564.86
2024-12-10 17:46:33.963439,94564.88
2024-12-10 17:46:39.207051,94552.02
2024-12-10 17:46:44.452782,94564.49
2024-12-10 17:46:49.697098,94615.95
2024-12-10 17:46:54.941824,94577.41
2024-12-10 17:47:00.183441,94580.01
2024-12-10 17:47:05.426346,94585.15
2024-12-10 17:47:10.676868,94676.0
2024-12-10 17:47:15.917791,94595.6
2024-12-10 17:47:21.158651,94675.67
2024-12-10 17:47:26.423056,94671.82
2024-12-10 17:47:31.678533,94658.13
2024-12-10 17:47:36.994732,94745.05
2024-12-10 17:47:42.231354,94686.99
2024-12-10 17:47:47.470258,94697.95
2024-12-10 17:47:52.713199,94800.0
2024-12-10 17:47:57.958400,94723.86
2024-12-10 17:48:03.205890,94700.01
2024-12-10 17:48:08.452357,94703.4
2024-12-10 17:48:13.687746,94783.56
2024-12-10 17:48:18.918361,94883.99
2024-12-10 17:48:24.170145,94908.42
2024-12-10 17:48:29.410013,95040.0
2024-12-10 17:48:34.648306,95021.5
2024-12-10 17:48:39.890181,95027.27
2024-12-10 17:48:45.137234,95004.02
2024-12-10 17:48:50.376863,95081.82
2024-12-10 17:48:55.617676,95149.99
2024-12-10 17:49:00.860194,95175.96
2024-12-10 17:49:06.099755,95175.39
2024-12-10 17:49:11.347907,95077.15
2024-12-10 17:49:16.594364,95155.97
2024-12-10 17:49:21.838584,95192.01
2024-12-10 17:49:27.083004,95169.37
2024-12-10 21:17:50.196473,96106.98
2024-12-10 21:17:55.452949,96106.99
2024-12-10 21:18:00.701975,96106.37
2024-12-10 21:18:05.955988,96109.16
2024-12-10 21:18:11.226571,96106.38
2024-12-10 21:40:15.575923,96251.48
2024-12-10 21:40:20.817900,96290.29
2024-12-10 21:40:26.072387,96255.7
2024-12-10 21:40:31.309643,96249.78
2024-12-10 21:40:36.543742,96230.78
2024-12-10 21:40:41.826669,96272.0
2024-12-10 21:40:47.070518,96314.52
2024-12-10 21:40:52.393615,96327.99
2024-12-10 23:45:51.593318,96785.06
2024-12-10 23:45:57.189830,96781.29
2024-12-10 23:46:02.427004,96781.29
2024-12-10 23:46:07.664992,96782.33
2024-12-10 23:46:12.907108,96782.81
2024-12-10 23:46:18.148808,96791.29
2024-12-10 23:46:23.388326,96802.69
2024-12-10 23:46:28.611924,96814.87
2024-12-10 23:46:33.865118,96813.77
2024-12-10 23:46:39.092088,96796.01
2024-12-10 23:46:44.341382,96787.04
